customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,county,is_rural,location_type,mpesa_usage_score,mpesa_engagement,mpesa_monthly_transactions,bonga_points,days_since_bonga_redemption,bonga_active,has_safaricom_home,competitor_exposure,high_competitor_risk,network_quality_score,network_satisfaction,uses_data_rollover,data_bundle_tier,avg_monthly_data_gb,digital_loyalty_score,rural_network_risk,price_sensitive_risk,customer_engagement_score
0002-ORFBO,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3,0,Uasin Gishu,0,urban,14.5,low,0,261.20000000000005,187,0,1,5,1,7,neutral,0,premium,4.608089115497544,9.396533333333332,0,0,29.35
3324-OIRTO,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,0,Nairobi,0,urban,100.0,high,3,3876.3,329,0,0,2,0,6,neutral,0,unlimited,0.9309649303496911,70.3368,0,0,30.0
5414-OFQCB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,0,Mombasa,0,urban,98.5,high,8,2766.9,17,1,1,4,1,7,neutral,1,premium,1.006804055528383,66.4784,0,1,89.55
4967-WPNCF,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,0,Nakuru,0,urban,89.30000000000001,high,12,3738.4,171,0,0,2,0,8,satisfied,1,premium,1.4367144484445586,63.549066666666675,0,0,41.790000000000006
8552-OBVRU,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,0,Kakamega,1,rural,73.4,high,5,2641.0,147,0,1,5,1,4,dissatisfied,0,unlimited,15.344163015749745,51.08266666666667,1,1,47.019999999999996
8499-BRXTD,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,401.85,0,Kisumu,0,urban,77.0,high,10,1401.2,1,1,0,2,0,9,satisfied,0,basic,3.975050145767681,49.93653333333333,0,0,43.099999999999994
9154-QDGTH,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,0,Thika,0,urban,68.5,high,10,2853.6,29,1,0,3,0,9,satisfied,1,unlimited,11.190754229441062,48.7096,0,0,55.55
8197-BFWVU,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,0,Machakos,1,rural,100.0,high,12,4242.5,171,0,0,3,0,5,dissatisfied,1,premium,13.64189026041609,71.31333333333333,1,0,45.0
2577-GVSIL,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,0,Nairobi,0,urban,43.5,medium,3,1833.9,249,0,0,5,1,7,neutral,0,premium,2.218920976105548,30.990399999999998,0,1,13.049999999999999
9367-OIUXP,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,73.05,0,Mombasa,0,urban,83.0,high,10,0.0,227,0,0,5,1,6,neutral,0,basic,2.0979015266384744,49.8,0,0,24.9
6770-UAYGJ,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1211.65,0,Mombasa,0,urban,100.0,high,11,2202.5,298,0,0,4,1,5,dissatisfied,0,basic,3.2100172970306478,65.87333333333333,0,0,30.0
6463-HHXJR,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65,0,Kisumu,0,urban,60.2,high,6,3291.0,10,1,1,5,1,5,neutral,1,unlimited,11.54669172066177,44.896,0,1,78.06
7928-VJYAB,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0,Kisumu,0,urban,23.7,low,1,1085.2,274,0,1,5,1,4,dissatisfied,0,premium,48.90205631743301,17.113866666666667,0,1,32.11
1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,0,Nyeri,0,urban,99.5,high,17,3761.8,3,1,0,5,1,10,satisfied,1,premium,0.5,69.73146666666666,0,1,64.85
9776-OJUZI,Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,0,Thika,0,urban,100.0,high,13,3612.9,165,0,1,5,1,9,satisfied,1,premium,50.439252879237486,69.6344,0,1,70.0
1306-RPWXZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.45,1024.65,0,Uasin Gishu,0,urban,74.5,high,6,2733.9,200,0,0,5,1,9,satisfied,1,basic,36.00271153174643,51.990399999999994,0,0,37.349999999999994
8949-JTMAY,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,1,Mombasa,0,urban,89.5,high,12,1282.2,161,0,1,3,0,8,satisfied,1,premium,3.1071199001356207,57.11919999999999,0,0,66.85
2774-LVQUS,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,1,Kakamega,1,rural,86.8,high,14,899.1,306,0,0,3,0,5,dissatisfied,1,premium,9.44603730990173,54.477599999999995,1,0,41.04
3097-PYWXL,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.95,82.9,0,Machakos,1,rural,100.0,high,11,542.9,238,0,0,3,0,3,dissatisfied,1,basic,13.304028271948367,61.44773333333333,1,0,45.0
2266-SJNAT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.15,7789.6,0,Kakamega,1,rural,72.0,high,5,3350.3,103,0,0,1,0,3,dissatisfied,1,unlimited,11.206380444876446,52.13413333333333,1,0,36.599999999999994
0869-PAPRP,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.7,2067.0,0,Nairobi,0,urban,18.0,low,2,999.4000000000001,338,0,1,5,1,4,dissatisfied,1,premium,8.923386518151009,13.465066666666665,0,1,45.4
4238-JSSWH,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,0,Uasin Gishu,0,urban,100.0,high,4,1804.1,36,1,1,4,1,4,dissatisfied,1,unlimited,33.37992381027136,64.81093333333334,0,1,90.0
2972-YDYUW,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95,0,Nairobi,0,urban,61.0,high,7,2595.4,223,0,1,5,1,6,neutral,0,premium,3.497293777538221,43.52106666666667,0,1,43.3
1104-FEJAM,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.4,1802.15,0,Mombasa,0,urban,23.1,low,2,2017.8,58,1,0,5,1,6,neutral,0,premium,26.821602462998865,19.2408,0,0,26.93
2809-ILCYT,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.8,733.55,0,Nairobi,0,urban,84.5,high,11,1130.6,363,0,0,2,0,10,satisfied,0,basic,10.877982144093478,53.71493333333333,0,0,25.349999999999998
5499-ECUTN,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.05,3021.45,0,Uasin Gishu,0,urban,100.0,high,10,2426.1,219,0,0,5,1,8,satisfied,1,premium,3.707129827765495,66.4696,0,0,45.0
4981-FLTMF,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,0,Thika,0,urban,32.4,medium,2,3337.4,360,0,0,3,0,10,satisfied,1,premium,5.8456200952901645,28.33973333333333,0,0,24.72
9121-PHQSR,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,0,Nairobi,0,urban,28.0,low,2,940.1,273,0,1,5,1,5,neutral,1,premium,0.5,19.306933333333333,0,1,48.4
3113-IWHLC,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35,0,Mombasa,0,urban,32.5,medium,1,230.60000000000002,263,0,0,3,0,6,neutral,1,standard,50.81035154212976,20.114933333333333,0,0,24.75
3211-ILJTT,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,1,Kisumu,0,urban,34.5,medium,1,1440.8,206,0,0,3,0,8,satisfied,0,premium,5.323009775985319,24.542133333333332,0,0,10.35
4612-THJBS,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,1,Mombasa,0,urban,59.2,medium,5,3200.5,24,1,0,5,1,4,dissatisfied,1,unlimited,5.207194218659578,44.05466666666667,0,1,52.760000000000005
4277-BWBML,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1322.85,0,Nairobi,0,urban,54.2,medium,11,3509.9,83,1,1,2,0,5,dissatisfied,0,basic,3.170635129535804,41.879733333333334,0,0,61.260000000000005
4094-NSEDU,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,1,Kisumu,0,urban,54.7,medium,7,1676.5,247,0,1,5,1,9,satisfied,1,premium,50.36244086352828,37.29066666666667,0,1,56.41
0234-TEVTT,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,0,Malindi,1,rural,72.0,high,4,2627.0,247,0,0,4,1,5,neutral,1,standard,4.8093623397332115,50.20533333333333,1,0,36.599999999999994
4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,0,Nairobi,0,urban,88.6,high,11,3764.8,50,1,0,3,0,8,satisfied,1,unlimited,13.521341459953666,63.199466666666666,0,0,61.58
1552-AAGRX,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,0,Nairobi,0,urban,67.0,high,10,2133.8,9,1,1,5,1,5,dissatisfied,1,unlimited,0.9643819614676239,45.89013333333333,0,1,80.1
2637-FKFSY,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.1,130.15,0,Mombasa,0,urban,37.5,medium,5,113.19999999999999,195,0,0,3,0,8,satisfied,1,standard,100.0,22.801866666666665,0,0,26.25
9796-MVYXX,Female,1,No,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.7,692.35,0,Machakos,1,rural,63.0,high,9,768.4,124,0,0,3,0,4,dissatisfied,1,standard,4.196297273372611,39.849066666666666,1,0,33.9
7874-ECPQJ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,0,Uasin Gishu,0,urban,55.300000000000004,medium,9,0.0,226,0,1,5,1,6,neutral,1,basic,1.2441464621346252,33.18,0,0,56.59
0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,0,Uasin Gishu,0,urban,81.5,high,13,3726.5,347,0,1,5,1,7,satisfied,0,premium,20.642665652401377,58.83733333333333,0,1,49.45
7089-RKVSZ,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,0,Mombasa,0,urban,95.0,high,14,818.8,125,0,0,5,1,8,satisfied,0,basic,7.174222581942134,59.18346666666667,0,0,28.5
2683-JXWQQ,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,0,Nakuru,0,urban,100.0,high,14,2874.2,301,0,0,4,1,8,satisfied,1,standard,15.819527773825897,67.66453333333334,0,0,45.0
9548-ZMVTX,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,0,Nairobi,0,urban,52.900000000000006,medium,6,3718.9,246,0,1,2,0,7,neutral,0,premium,63.18809924966171,41.657066666666665,0,0,40.870000000000005
8739-XNIKG,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,0,Uasin Gishu,0,urban,89.60000000000001,high,9,519.0,69,1,1,3,0,7,satisfied,1,premium,3.7210446521822327,55.144000000000005,0,0,86.88
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,0,Nyeri,0,urban,92.10000000000001,high,11,2101.8,10,1,0,5,1,10,satisfied,0,premium,6.676630022179929,60.8648,0,0,47.63
3981-QSVQI,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,0,Uasin Gishu,0,urban,100.0,high,12,157.39999999999998,210,0,0,5,1,8,satisfied,1,basic,7.774284791898844,60.41973333333333,0,0,45.0
2789-HQBOU,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,0,Kakamega,1,rural,44.4,medium,4,321.7,275,0,0,4,1,2,dissatisfied,1,premium,2.8346559239971127,27.497866666666663,1,1,28.32
9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,0,Thika,0,urban,79.5,high,10,166.2,301,0,0,5,1,10,satisfied,1,basic,18.64740251895632,48.14319999999999,0,0,38.849999999999994
5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,0,Nairobi,0,urban,100.0,high,12,3166.4,340,0,0,3,0,5,neutral,1,standard,2.5436893299758134,68.44373333333334,0,0,45.0
3450-WXOAT,Male,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,0,Nyeri,0,urban,46.0,medium,6,2702.4,78,1,0,3,0,8,satisfied,1,standard,21.208704486979947,34.8064,0,0,48.8
9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,0,Nairobi,0,urban,52.5,medium,6,3526.2,184,0,0,5,1,4,dissatisfied,0,premium,16.50724493428311,40.9032,0,1,15.75
6974-DAFLI,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,0,Nakuru,0,urban,100.0,high,13,2523.4,76,1,0,5,1,7,neutral,1,basic,5.368897114829452,66.72906666666667,0,0,65.0
2616-UUTFK,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,0,Nairobi,0,urban,54.2,medium,6,1429.5,70,1,0,4,1,7,satisfied,1,premium,4.151414484126313,36.332,0,1,51.260000000000005
7064-JHXCE,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,0,Nairobi,0,urban,100.0,high,15,2848.1,115,0,1,2,0,7,neutral,0,basic,4.020822517280824,67.59493333333333,0,0,55.0
5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1,Kisumu,0,urban,6.5,low,0,0.0,208,0,0,4,1,8,satisfied,1,standard,28.47625682560521,3.9,0,0,16.95
7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,0,Mombasa,0,urban,70.0,high,8,2694.4,322,0,0,3,0,5,neutral,0,standard,64.5432047002313,49.18506666666667,0,0,21.0
4373-VVHQL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,0,Kisumu,0,urban,48.6,medium,3,190.5,255,0,0,4,1,6,neutral,1,standard,5.673199351341896,29.668,0,0,29.58
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,0,Nakuru,0,urban,100.0,high,10,637.3,339,0,1,4,1,7,satisfied,1,premium,3.6129825589146973,61.699466666666666,0,1,70.0
7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,0,Nairobi,0,urban,75.3,high,10,746.8,2,1,1,5,1,5,dissatisfied,0,premium,7.951177833687854,47.17146666666667,0,1,67.59
1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,1,Nairobi,0,urban,18.7,low,1,0.0,247,0,1,5,1,6,neutral,1,premium,7.827562628636915,11.219999999999999,0,0,45.61
0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1,Nakuru,0,urban,45.5,medium,6,423.1,298,0,1,5,1,8,satisfied,0,premium,9.551450681825436,28.428266666666666,0,1,38.65
6650-BWFRT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,0,Mombasa,0,urban,58.0,medium,4,3841.3,187,0,0,3,0,10,satisfied,1,unlimited,8.39964145647626,45.04346666666667,0,0,32.4
9570-KYEUA,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,0,Thika,0,urban,43.0,medium,2,3631.5,258,0,1,5,1,9,satisfied,0,premium,14.049471627110218,35.484,0,1,37.9
6993-YGFJV,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,0,Uasin Gishu,0,urban,100.0,high,9,3508.1,174,0,1,4,1,7,neutral,0,unlimited,24.974715453215737,69.35493333333334,0,1,55.0
2712-SYWAY,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,0,Kakamega,1,rural,56.4,medium,7,102.4,350,0,0,5,1,3,dissatisfied,0,basic,13.709963790603497,34.11306666666666,1,0,16.919999999999998
0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,0,Thika,0,urban,49.5,medium,4,3673.6,10,1,0,5,1,10,satisfied,1,premium,39.94655676291546,39.49626666666667,0,1,49.85
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,0,Kisumu,0,urban,100.0,high,5,3651.8,280,0,1,3,0,7,neutral,1,standard,46.520283631187,69.73813333333334,0,0,70.0
9101-NTIXF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,0,Uasin Gishu,0,urban,49.0,medium,2,510.8,190,0,0,3,0,7,neutral,0,basic,5.668777339794903,30.76213333333333,0,0,14.7
0013-SMEOE,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,0,Mombasa,0,urban,61.5,high,4,4118.4,3,1,1,5,1,6,neutral,0,unlimited,8.208740844012478,47.8824,0,1,63.45
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95,0,Mombasa,0,urban,23.7,low,1,257.5,213,0,1,5,1,8,satisfied,1,premium,15.03087976940336,14.906666666666666,0,0,47.11
9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,0,Malindi,1,rural,40.400000000000006,medium,5,2139.6,53,1,0,3,0,4,dissatisfied,1,standard,47.93874547276795,29.945600000000002,1,0,47.120000000000005
2884-GBPFB,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,1,Kisumu,0,urban,70.80000000000001,high,5,1469.6,59,1,1,5,1,5,neutral,1,premium,7.5823315440495636,46.39893333333334,0,0,81.24000000000001
3757-NJYBX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,1,Malindi,1,rural,100.0,high,8,2128.7,155,0,0,3,0,6,neutral,1,unlimited,100.0,65.67653333333334,0,0,45.0
3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,0,Kakamega,1,rural,48.2,medium,1,3267.5,137,0,0,2,0,5,dissatisfied,1,unlimited,5.08874219127009,37.63333333333334,1,0,29.46
7649-PHJVR,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,0,Kakamega,1,rural,67.5,high,7,1064.0,163,0,0,5,1,3,dissatisfied,0,basic,4.431082732333225,43.33733333333333,1,0,20.25
6114-TCFID,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,0,Nyeri,0,urban,81.5,high,8,1182.0,79,1,0,3,0,5,dissatisfied,1,standard,1.8576565712679523,52.052,0,0,59.45
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,0,Kisumu,0,urban,44.300000000000004,medium,5,780.0999999999999,314,0,0,5,1,8,satisfied,1,basic,15.591675629403104,28.66026666666667,0,0,28.29
2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0,Mombasa,0,urban,100.0,high,9,2380.1,172,0,1,5,1,5,neutral,1,premium,5.190202906885745,66.34693333333334,0,1,70.0
5156-UMKOW,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,0,Nakuru,0,urban,93.5,high,9,34.30000000000001,185,0,0,3,0,9,satisfied,1,basic,9.94297822370319,56.19146666666667,0,0,43.05
1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.2,2169.4,0,Mombasa,0,urban,73.5,high,6,2504.4,45,1,0,5,1,4,dissatisfied,0,standard,7.118523103959894,50.778400000000005,0,0,42.05
6734-GMPVK,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,0,Uasin Gishu,0,urban,68.8,high,4,798.6,255,0,1,5,1,4,dissatisfied,0,unlimited,11.954427445510246,43.4096,0,1,45.64
9822-OAOVB,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,Thika,0,urban,81.10000000000001,high,14,0.0,228,0,0,4,1,9,satisfied,0,standard,25.415658967356922,48.660000000000004,0,0,24.330000000000002
6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,0,Thika,0,urban,100.0,high,15,3647.9,131,0,0,5,1,5,dissatisfied,1,premium,10.534054755785137,69.72773333333333,0,1,45.0
1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,0,Mombasa,0,urban,71.60000000000001,high,6,130.60000000000002,230,0,0,5,1,6,neutral,0,basic,8.692758166447597,43.30826666666667,0,0,21.48
7318-EIVKO,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,0,Nairobi,0,urban,76.8,high,11,107.5,188,0,0,3,0,4,dissatisfied,1,standard,4.410673620375912,46.36666666666667,0,0,38.04
3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,Kisumu,0,urban,61.0,high,3,682.4000000000001,104,0,1,5,1,7,satisfied,1,premium,96.44787494217941,38.41973333333333,0,1,58.3
5136-KCKGI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,1,Nairobi,0,urban,58.5,medium,5,1776.4,301,0,1,5,1,8,satisfied,1,unlimited,20.42165430211506,39.83706666666667,0,1,57.55
8231-BSWXX,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,0,Nyeri,0,urban,41.5,medium,5,3210.1,25,1,1,4,1,7,satisfied,0,premium,1.7881954591265772,33.46026666666667,0,1,57.45
6486-LHTMA,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,0,Mombasa,0,urban,68.80000000000001,high,9,2180.4,0,1,0,5,1,7,satisfied,0,premium,3.897062740390145,47.09440000000001,0,1,40.64
